getTableName	value	isNullable	value	getPrecision	value	getSchemaName	value	getColumnClassName	value	getCatalogName	value	getColumnDisplaySize	value	getColumnTypeName	value	getColumnName	value	getColumnLabel	value	getColumnType	value	getScale	value	
fieldStr: getTableName	agentnew	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	register_time	getColumnLabel	register_time	getColumnType	93	getScale	0	
fieldStr: getTableName	agentnew	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	check_time	getColumnLabel	check_time	getColumnType	93	getScale	0	
fieldStr: getTableName	agentnew	isNullable	1	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	checker_name	getColumnLabel	checker_name	getColumnType	12	getScale	0	
fieldStr: getTableName	agentnew	isNullable	1	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	check_remark	getColumnLabel	check_remark	getColumnType	12	getScale	0	
fieldStr: getTableName	agentnew	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentnew	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	account_no	getColumnLabel	account_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentnew	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	agentnew	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	name	getColumnLabel	name	getColumnType	12	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	display_name	getColumnLabel	display_name	getColumnType	12	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	authority	getColumnLabel	authority	getColumnType	12	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	agentrole	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	agent_platform	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	is_default	getColumnLabel	is_default	getColumnType	-7	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	card_no	getColumnLabel	card_no	getColumnType	12	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	card_name	getColumnLabel	card_name	getColumnType	12	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	bank_name	getColumnLabel	bank_name	getColumnType	12	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	bank_branch_name	getColumnLabel	bank_branch_name	getColumnType	12	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	bankcard	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	client_type	getColumnLabel	client_type	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	fullname	getColumnLabel	fullname	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	shortname	getColumnLabel	shortname	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	address	getColumnLabel	address	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	legal_person_name	getColumnLabel	legal_person_name	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	30	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	30	getColumnTypeName	VARCHAR	getColumnName	legal_person_id	getColumnLabel	legal_person_id	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	legal_person_id_img	getColumnLabel	legal_person_id_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	legal_person_id_back_img	getColumnLabel	legal_person_id_back_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	web_site	getColumnLabel	web_site	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	logo_img	getColumnLabel	logo_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	255	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	255	getColumnTypeName	VARCHAR	getColumnName	is3cards_in1	getColumnLabel	is3cards_in1	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	organization_code	getColumnLabel	organization_code	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	business_license_no	getColumnLabel	business_license_no	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	100	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	100	getColumnTypeName	VARCHAR	getColumnName	business_license_img	getColumnLabel	business_license_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	tax_register_no	getColumnLabel	tax_register_no	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	social_credit_code	getColumnLabel	social_credit_code	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	VARCHAR	getColumnName	business_contacter_phone_no	getColumnLabel	business_contacter_phone_no	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	business_contacter_name	getColumnLabel	business_contacter_name	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	business_contacter_email	getColumnLabel	business_contacter_email	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	social_credit_code_img	getColumnLabel	social_credit_code_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	tax_register_no_img	getColumnLabel	tax_register_no_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	organization_code_img	getColumnLabel	organization_code_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	open_account_img	getColumnLabel	open_account_img	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	255	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	255	getColumnTypeName	VARCHAR	getColumnName	bis_scope	getColumnLabel	bis_scope	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	company	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	liquidate_serial_no	getColumnLabel	liquidate_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	parent_liquidate_serial_no	getColumnLabel	parent_liquidate_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	settle_serial_no	getColumnLabel	settle_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	settle_detail_serial_no	getColumnLabel	settle_detail_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	trade_time	getColumnLabel	trade_time	getColumnType	93	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	total_count	getColumnLabel	total_count	getColumnType	4	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	total_amount	getColumnLabel	total_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	liquidation	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	start_time	getColumnLabel	start_time	getColumnType	93	getScale	0	
fieldStr: getTableName	liquidation	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	end_time	getColumnLabel	end_time	getColumnType	93	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	agent_platform	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-7	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	reason	getColumnLabel	reason	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	trade_type	getColumnLabel	trade_type	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	trade_way	getColumnLabel	trade_way	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	22	getSchemaName		getColumnClassName	java.lang.Double	getCatalogName	agent_platform	getColumnDisplaySize	22	getColumnTypeName	DOUBLE	getColumnName	merchant_fee_ratio	getColumnLabel	merchant_fee_ratio	getColumnType	8	getScale	31	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	22	getSchemaName		getColumnClassName	java.lang.Double	getCatalogName	agent_platform	getColumnDisplaySize	22	getColumnTypeName	DOUBLE	getColumnName	agent_fee_ratio	getColumnLabel	agent_fee_ratio	getColumnType	8	getScale	31	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	merchant_no	getColumnLabel	merchant_no	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	merchant_name	getColumnLabel	merchant_name	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	agent_username	getColumnLabel	agent_username	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	liquidation	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	liquidation	isNullable	1	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	type	getColumnLabel	type	getColumnType	12	getScale	0	
fieldStr: getTableName	liquidation	isNullable	1	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	fee_split_amount	getColumnLabel	fee_split_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	merchant	isNullable	1	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	name	getColumnLabel	name	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	phone_no	getColumnLabel	phone_no	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	register_time	getColumnLabel	register_time	getColumnType	93	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	255	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	255	getColumnTypeName	VARCHAR	getColumnName	register_ip	getColumnLabel	register_ip	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	industry_type	getColumnLabel	industry_type	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	applicant	getColumnLabel	applicant	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	check_time	getColumnLabel	check_time	getColumnType	93	getScale	0	
fieldStr: getTableName	merchant	isNullable	1	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	checker_name	getColumnLabel	checker_name	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	1	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	check_remark	getColumnLabel	check_remark	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	status	getColumnLabel	status	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	email	getColumnLabel	email	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	merchant_no	getColumnLabel	merchant_no	getColumnType	12	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	merchant	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	operator_name	getColumnLabel	operator_name	getColumnType	12	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	action_name	getColumnLabel	action_name	getColumnType	12	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	clinet_ip	getColumnLabel	clinet_ip	getColumnType	12	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	client_device_info	getColumnLabel	client_device_info	getColumnType	12	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	100	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	100	getColumnTypeName	VARCHAR	getColumnName	remark	getColumnLabel	remark	getColumnType	12	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	operatelog	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	contract_no	getColumnLabel	contract_no	getColumnType	12	getScale	0	
